California,2006,Knife,35
Indiana,2013,Rifle,1
Missouri,2005,Rifle,3
Florida,2004,Unknown,15
Arizona,2004,Knife,3
Maryland,2005,Unknown,1
Minnesota,2005,Knife,1
California,2012,Unknown,7
Mississippi,2010,Shotgun,3
Kansas,2012,Unknown,1
Florida,2004,Fire,1
Kansas,2012,Knife,2
Michigan,2011,Handgun,32
South Carolina,2004,Handgun,18
Indiana,2014,Knife,2
Minnesota,2004,Rifle,1
Wisconsin,2006,Handgun,6
California,2008,Shotgun,11
Colorado,2006,Knife,4
Pennsylvania,2013,Rifle,2
Louisiana,2014,Knife,3
Missouri,2007,Firearm,11
Colorado,2007,Handgun,4
Missouri,2005,Strangulation,1
Florida,2009,Rifle,2
Indiana,2010,Fire,2
District of Columbia,2014,Handgun,6
Arkansas,2004,Shotgun,1
Virginia,2012,Drugs,1
Oregon,2009,Knife,2
Virginia,2013,Handgun,13
Utah,2007,Unknown,1
Utah,2014,Handgun,4
West Virginia,2006,Fire,1
Missouri,2008,Shotgun,1
Oregon,2014,Knife,2
Oklahoma,2007,Fire,1
Kentucky,2004,Knife,1
Pennsylvania,2005,Gun,1
New Mexico,2009,Blunt Object,3
Massachusetts,2008,Unknown,1
Ohio,2008,Knife,2
Arizona,2007,Blunt Object,7
Alaska,2010,Blunt Object,1
Texas,2007,Drugs,1
Wisconsin,2009,Knife,2
Oklahoma,2013,Shotgun,1
Arkansas,2010,Shotgun,1
Virginia,2012,Blunt Object,4
Oregon,2013,Firearm,2
Ohio,2014,Shotgun,1
Illinois,2004,Knife,6
Arizona,2009,Drugs,2
Wisconsin,2006,Knife,2
Louisiana,2008,Fire,1
Louisiana,2008,Unknown,1
Michigan,2008,Unknown,6
Ohio,2004,Rifle,2
Oregon,2006,Firearm,2
New Jersey,2010,Handgun,16
Georgia,2004,Handgun,24
Texas,2014,Handgun,51
Washington,2006,Fire,1
Arizona,2010,Knife,7
Nebraska,2014,Knife,1
Maine,2012,Blunt Object,1
South Carolina,2006,Blunt Object,1
Arkansas,2011,Handgun,7
Illinois,2013,Blunt Object,1
Georgia,2004,Unknown,5
Washington,2010,Handgun,10
Kansas,2011,Blunt Object,1
Idaho,2007,Rifle,1
Missouri,2011,Knife,2
Kansas,2011,Firearm,8
Minnesota,2011,Drugs,1
Mississippi,2011,Blunt Object,2
Louisiana,2006,Handgun,39
New Jersey,2011,Firearm,4
New Mexico,2006,Firearm,2
Oklahoma,2012,Blunt Object,4
Arkansas,2004,Firearm,1
Virginia,2005,Gun,1
Arizona,2014,Handgun,16
Virginia,2009,Blunt Object,1
South Carolina,2008,Unknown,3
Montana,2008,Handgun,1
Pennsylvania,2011,Shotgun,4
Florida,2006,Handgun,48
Tennessee,2004,Handgun,19
Vermont,2006,Blunt Object,1
Oklahoma,2007,Firearm,2
Oregon,2005,Strangulation,1
Hawaii,2005,Knife,1
Connecticut,2006,Handgun,7
Arizona,2006,Drowning,1
District of Columbia,2007,Firearm,11
Pennsylvania,2007,Handgun,40
Oregon,2009,Gun,1
Tennessee,2011,Blunt Object,13
Virginia,2013,Unknown,2
South Carolina,2004,Unknown,4
New York,2005,Unknown,5
Illinois,2012,Unknown,1
Texas,2004,Strangulation,2
West Virginia,2005,Handgun,4
Ohio,2011,Rifle,1
California,2006,Rifle,6
Missouri,2006,Firearm,13
Washington,2010,Blunt Object,4
Ohio,2012,Unknown,3
Maryland,2008,Knife,3
West Virginia,2009,Firearm,1
Tennessee,2006,Knife,1
North Carolina,2009,Gun,7
South Carolina,2007,Unknown,3
Missouri,2013,Poison,1
Wyoming,2004,Knife,1
Minnesota,2006,Handgun,6
Louisiana,2013,Gun,1
Pennsylvania,2010,Knife,12
Florida,2004,Blunt Object,16
Missouri,2007,Shotgun,1
New York,2006,Unknown,30
Florida,2009,Knife,13
Missouri,2007,Drugs,2
New Mexico,2004,Handgun,6
California,2013,Shotgun,5
Florida,2012,Rifle,2
Louisiana,2011,Suffocation,1
Ohio,2005,Shotgun,3
Illinois,2010,Unknown,2
Delaware,2013,Firearm,1
Pennsylvania,2011,Drowning,1
North Dakota,2005,Suffocation,1
South Carolina,2009,Knife,2
Georgia,2010,Knife,6
Missouri,2014,Knife,3
Nebraska,2012,Rifle,1
District of Columbia,2009,Firearm,4
Hawaii,2013,Shotgun,1
Nevada,2008,Handgun,6
Nebraska,2010,Unknown,1
Texas,2005,Unknown,6
South Carolina,2007,Firearm,3
California,2004,Knife,28
Illinois,2004,Unknown,1
Virginia,2004,Knife,4
Montana,2012,Unknown,1
Kansas,2013,Rifle,1
Florida,2008,Handgun,65
Iowa,2013,Knife,1
Michigan,2013,Unknown,10
Texas,2005,Handgun,87
Texas,2008,Rifle,6
Oklahoma,2008,Knife,4
Delaware,2007,Handgun,3
New York,2008,Unknown,15
Illinois,2009,Blunt Object,1
Nevada,2013,Blunt Object,5
Rhodes Island,2013,Shotgun,1
Michigan,2007,Knife,1
North Carolina,2009,Unknown,6
Arizona,2009,Unknown,1
Pennsylvania,2012,Shotgun,1
Tennessee,2004,Fire,1
South Carolina,2011,Firearm,7
South Carolina,2006,Handgun,13
New Jersey,2005,Handgun,32
Connecticut,2012,Unknown,1
Washington,2012,Unknown,1
Missouri,2013,Blunt Object,3
Arizona,2014,Firearm,5
South Carolina,2008,Firearm,8
Missouri,2009,Rifle,1
Georgia,2013,Strangulation,1
Rhodes Island,2009,Blunt Object,1
Minnesota,2007,Blunt Object,1
Colorado,2010,Knife,3
South Carolina,2010,Handgun,16
District of Columbia,2010,Blunt Object,1
Colorado,2013,Blunt Object,3
Michigan,2006,Unknown,12
Pennsylvania,2008,Unknown,4
Montana,2009,Knife,1
Tennessee,2009,Unknown,7
New York,2009,Knife,22
Ohio,2012,Handgun,19
South Dakota,2008,Blunt Object,1
California,2014,Handgun,90
Massachusetts,2007,Knife,2
Oklahoma,2014,Firearm,2
New Mexico,2005,Handgun,13
New York,2007,Blunt Object,8
Maryland,2004,Drugs,1
Idaho,2004,Handgun,1
Alabama,2010,Knife,3
Indiana,2014,Blunt Object,3
Iowa,2014,Knife,1
Oregon,2010,Shotgun,1
Vermont,2013,Blunt Object,1
Virginia,2012,Firearm,12
Michigan,2008,Suffocation,1
California,2005,Drowning,1
Washington,2008,Firearm,4
Nevada,2007,Rifle,1
Maryland,2012,Firearm,1
Illinois,2009,Unknown,3
Arizona,2007,Firearm,2
Delaware,2011,Blunt Object,2
Georgia,2010,Suffocation,1
Oregon,2012,Handgun,3
Indiana,2009,Firearm,7
Louisiana,2006,Rifle,6
South Dakota,2010,Handgun,2
Maryland,2013,Handgun,27
Oklahoma,2012,Shotgun,2
Alabama,2005,Unknown,10
New York,2014,Blunt Object,6
Nebraska,2013,Handgun,1
New York,2004,Blunt Object,6
California,2011,Firearm,24
North Carolina,2011,Rifle,3
Indiana,2007,Blunt Object,7
California,2014,Suffocation,1
Wyoming,2008,Blunt Object,1
Kentucky,2004,Blunt Object,4
Massachusetts,2008,Knife,6
Tennessee,2007,Unknown,4
Texas,2013,Suffocation,1
Ohio,2005,Unknown,13
Idaho,2014,Knife,1
Delaware,2006,Shotgun,1
Wyoming,2005,Blunt Object,1
Texas,2008,Firearm,12
Tennessee,2007,Handgun,17
Kentucky,2004,Rifle,2
South Carolina,2011,Unknown,1
North Carolina,2011,Blunt Object,2
Texas,2006,Firearm,12
Michigan,2011,Unknown,6
Florida,2013,Firearm,37
Arkansas,2007,Shotgun,2
South Carolina,2007,Shotgun,3
Florida,2011,Shotgun,1
Illinois,2004,Gun,1
Rhodes Island,2005,Drugs,1
Kansas,2006,Handgun,7
Wyoming,2009,Handgun,2
Idaho,2007,Handgun,1
New York,2012,Fire,3
Colorado,2011,Knife,3
Maryland,2005,Handgun,40
Nevada,2005,Firearm,3
Tennessee,2013,Knife,3
Michigan,2006,Shotgun,2
Maryland,2010,Strangulation,1
Michigan,2012,Firearm,12
Massachusetts,2010,Unknown,2
Indiana,2011,Strangulation,1
Connecticut,2008,Blunt Object,1
Utah,2014,Rifle,1
South Carolina,2014,Knife,2
Georgia,2008,Strangulation,1
Louisiana,2012,Handgun,45
Tennessee,2012,Handgun,20
New York,2005,Shotgun,3
Florida,2005,Handgun,30
Oklahoma,2006,Strangulation,1
Texas,2007,Rifle,6
Mississippi,2010,Handgun,6
Texas,2006,Rifle,7
Texas,2005,Drowning,1
North Carolina,2010,Blunt Object,6
West Virginia,2012,Firearm,3
Missouri,2011,Rifle,3
Virginia,2006,Firearm,12
Indiana,2009,Fire,1
Wisconsin,2013,Firearm,1
Utah,2010,Knife,1
Missouri,2009,Knife,5
Washington,2010,Firearm,4
Utah,2009,Blunt Object,1
Pennsylvania,2004,Unknown,7
North Carolina,2011,Unknown,6
New Mexico,2008,Handgun,5
Oregon,2006,Blunt Object,1
Florida,2007,Rifle,9
Minnesota,2013,Unknown,3
Mississippi,2008,Unknown,2
Alabama,2007,Knife,1
Florida,2014,Handgun,43
Louisiana,2008,Firearm,2
Nevada,2011,Blunt Object,2
Tennessee,2012,Firearm,7
Alaska,2014,Gun,1
Idaho,2004,Knife,1
Indiana,2007,Drowning,1
North Dakota,2013,Knife,1
North Dakota,2010,Blunt Object,1
Missouri,2004,Firearm,14
New Jersey,2009,Firearm,2
South Carolina,2009,Blunt Object,2
Kentucky,2008,Knife,2
Florida,2012,Shotgun,3
Pennsylvania,2013,Blunt Object,1
South Carolina,2009,Firearm,9
Washington,2005,Handgun,16
Alabama,2008,Handgun,25
Michigan,2004,Knife,5
Ohio,2011,Knife,7
Maryland,2012,Suffocation,2
Missouri,2007,Unknown,4
North Carolina,2013,Gun,12
California,2009,Shotgun,3
New Mexico,2014,Unknown,1
Hawaii,2014,Unknown,2
Hawaii,2010,Handgun,1
Idaho,2005,Firearm,1
Ohio,2014,Knife,5
West Virginia,2010,Knife,1
Georgia,2009,Unknown,6
Nevada,2012,Handgun,3
Colorado,2005,Handgun,6
California,2004,Strangulation,6
Virginia,2010,Drugs,1
Texas,2005,Fire,1
North Carolina,2005,Blunt Object,10
Kansas,2013,Shotgun,2
Massachusetts,2008,Handgun,4
Minnesota,2010,Knife,3
Wisconsin,2013,Shotgun,1
Delaware,2006,Firearm,1
South Carolina,2013,Firearm,9
Mississippi,2004,Handgun,12
Texas,2008,Shotgun,5
Minnesota,2006,Suffocation,1
Florida,2012,Blunt Object,15
Kansas,2005,Knife,1
Illinois,2013,Handgun,39
Kentucky,2013,Knife,1
Wyoming,2013,Unknown,1
Ohio,2007,Blunt Object,5
Pennsylvania,2007,Blunt Object,3
Tennessee,2011,Gun,1
North Carolina,2009,Rifle,1
Hawaii,2004,Knife,2
Arkansas,2013,Blunt Object,3
California,2012,Shotgun,3
Mississippi,2005,Rifle,2
Nevada,2005,Strangulation,3
Kentucky,2014,Firearm,2
New Mexico,2004,Blunt Object,2
South Carolina,2006,Shotgun,3
California,2004,Rifle,7
Utah,2010,Blunt Object,1
Connecticut,2007,Handgun,2
Ohio,2008,Fire,2
Mississippi,2012,Unknown,1
West Virginia,2013,Drugs,1
District of Columbia,2010,Knife,5
Washington,2013,Blunt Object,6
Texas,2004,Blunt Object,23
Indiana,2009,Handgun,12
Missouri,2008,Knife,4
Tennessee,2014,Knife,4
Arizona,2007,Handgun,37
Oregon,2007,Shotgun,1
New Mexico,2008,Unknown,2
California,2011,Suffocation,1
Oregon,2005,Handgun,3
West Virginia,2005,Blunt Object,2
Indiana,2013,Suffocation,1
California,2007,Drowning,1
Nevada,2005,Rifle,1
Virginia,2006,Shotgun,2
Texas,2011,Knife,22
New York,2009,Blunt Object,5
Pennsylvania,2009,Gun,2
Illinois,2007,Knife,5
Oklahoma,2014,Handgun,12
Missouri,2006,Handgun,11
Michigan,2014,Blunt Object,4
Tennessee,2011,Handgun,15
Ohio,2013,Knife,5
West Virginia,2008,Handgun,3
District of Columbia,2004,Unknown,2
New York,2012,Unknown,7
Virginia,2013,Drugs,1
Missouri,2006,Unknown,2
Georgia,2006,Shotgun,3
Nevada,2014,Knife,5
Colorado,2009,Rifle,1
Louisiana,2012,Knife,6
Louisiana,2005,Shotgun,3
Oklahoma,2007,Strangulation,1
Louisiana,2008,Shotgun,2
Florida,2005,Knife,15
Ohio,2004,Unknown,7
North Carolina,2004,Blunt Object,6
Virginia,2007,Knife,6
Oklahoma,2009,Blunt Object,5
South Carolina,2008,Handgun,14
Montana,2005,Unknown,2
Kentucky,2010,Drugs,1
Tennessee,2008,Blunt Object,2
Rhodes Island,2014,Handgun,1
Arizona,2012,Firearm,1
Indiana,2009,Blunt Object,1
South Carolina,2012,Unknown,1
New Mexico,2007,Unknown,1
Montana,2005,Handgun,1
Kansas,2006,Unknown,2
Massachusetts,2009,Handgun,6
Indiana,2010,Firearm,7
Florida,2013,Knife,10
Ohio,2005,Handgun,24
Arizona,2012,Blunt Object,1
Connecticut,2012,Handgun,4
Virginia,2010,Gun,1
Arkansas,2004,Unknown,2
New Jersey,2004,Handgun,29
Virginia,2004,Handgun,7
Arizona,2005,Blunt Object,3
Florida,2010,Rifle,5
Washington,2011,Knife,3
New York,2010,Firearm,40
Oregon,2007,Firearm,4
Kansas,2010,Handgun,7
Texas,2012,Rifle,6
Ohio,2004,Fire,3
Arkansas,2007,Rifle,1
North Carolina,2013,Rifle,2
New Jersey,2010,Blunt Object,6
Nebraska,2011,Knife,1
Illinois,2005,Knife,8
Illinois,2014,Knife,3
California,2014,Unknown,7
Massachusetts,2009,Firearm,7
Oregon,2009,Rifle,1
Maine,2014,Handgun,1
New Jersey,2011,Shotgun,2
Delaware,2004,Knife,2
North Carolina,2005,Unknown,6
Arizona,2007,Unknown,3
Florida,2008,Shotgun,3
Pennsylvania,2004,Firearm,8
Kentucky,2009,Poison,1
Oregon,2012,Unknown,1
Missouri,2012,Knife,1
Georgia,2013,Handgun,31
Florida,2007,Blunt Object,14
Maryland,2008,Shotgun,1
Illinois,2008,Rifle,1
New York,2008,Firearm,37
North Carolina,2006,Knife,5
Colorado,2013,Knife,2
Utah,2004,Handgun,2
Texas,2006,Shotgun,10
Oklahoma,2014,Shotgun,1
Oregon,2013,Unknown,1
Washington,2005,Knife,3
Colorado,2007,Blunt Object,1
California,2006,Fire,1
Utah,2014,Unknown,1
Texas,2010,Fire,1
New Mexico,2005,Knife,1
California,2013,Knife,27
Michigan,2005,Fire,1
Delaware,2008,Knife,2
New York,2007,Firearm,34
Michigan,2013,Handgun,19
District of Columbia,2014,Firearm,2
Michigan,2013,Firearm,14
Oregon,2004,Strangulation,1
Utah,2005,Firearm,3
Virginia,2008,Knife,4
Arkansas,2004,Gun,1
Indiana,2009,Shotgun,1
Oregon,2008,Handgun,1
New York,2005,Firearm,9
New York,2008,Handgun,12
New Jersey,2013,Drugs,1
Florida,2014,Blunt Object,8
Arizona,2008,Knife,3
Alabama,2007,Handgun,20
Arkansas,2005,Blunt Object,1
New York,2010,Shotgun,2
Louisiana,2011,Knife,1
West Virginia,2013,Unknown,1
South Carolina,2005,Knife,3
Wisconsin,2010,Handgun,5
Louisiana,2004,Strangulation,1
Rhodes Island,2012,Firearm,1
Utah,2010,Handgun,3
Michigan,2009,Firearm,16
Oklahoma,2011,Knife,4
Louisiana,2007,Knife,4
Indiana,2006,Blunt Object,3
Connecticut,2014,Knife,2
Iowa,2009,Blunt Object,2
New York,2011,Blunt Object,4
Mississippi,2004,Unknown,2
Rhodes Island,2013,Knife,1
Pennsylvania,2004,Fire,2
California,2008,Blunt Object,23
Colorado,2005,Shotgun,1
California,2009,Rifle,5
Mississippi,2004,Firearm,2
Alaska,2007,Suffocation,1
Pennsylvania,2009,Unknown,5
New Jersey,2008,Fire,1
Virginia,2011,Unknown,2
Arkansas,2013,Fire,1
Missouri,2014,Drugs,1
Texas,2009,Unknown,6
North Dakota,2004,Shotgun,1
Kansas,2007,Blunt Object,4
Louisiana,2009,Handgun,17
California,2006,Suffocation,1
Arizona,2010,Gun,2
Massachusetts,2014,Knife,8
Idaho,2005,Poison,1
Wisconsin,2012,Blunt Object,2
Kansas,2006,Blunt Object,1
Florida,2014,Unknown,6
New Mexico,2007,Firearm,2
Maryland,2014,Blunt Object,1
Georgia,2005,Blunt Object,1
North Carolina,2011,Handgun,23
Michigan,2008,Firearm,13
Wyoming,2007,Drugs,1
California,2007,Firearm,14
Indiana,2012,Firearm,9
Oklahoma,2005,Handgun,13
New Jersey,2010,Firearm,1
New York,2011,Shotgun,1
Minnesota,2014,Knife,1
Texas,2009,Strangulation,2
California,2012,Rifle,5
New Mexico,2009,Firearm,2
Nevada,2006,Strangulation,1
Oregon,2013,Handgun,2
District of Columbia,2006,Firearm,10
New York,2014,Handgun,36
Ohio,2008,Blunt Object,4
West Virginia,2008,Knife,1
Tennessee,2005,Unknown,2
Idaho,2011,Firearm,1
Montana,2004,Handgun,1
South Carolina,2012,Firearm,12
New Jersey,2014,Knife,4
Alaska,2006,Handgun,1
Missouri,2004,Rifle,4
Maryland,2009,Fire,1
Missouri,2006,Strangulation,1
Tennessee,2008,Rifle,2
Washington,2012,Firearm,3
Iowa,2012,Rifle,1
Ohio,2008,Rifle,2
West Virginia,2006,Blunt Object,1
Washington,2009,Drugs,1
South Carolina,2006,Rifle,1
Kentucky,2013,Rifle,1
New Mexico,2008,Blunt Object,3
California,2008,Handgun,110
Wisconsin,2006,Firearm,4
Ohio,2013,Blunt Object,5
Maine,2007,Firearm,1
Alabama,2009,Handgun,17
Tennessee,2004,Knife,5
Minnesota,2013,Drugs,1
Colorado,2007,Unknown,1
Massachusetts,2009,Unknown,1
Utah,2011,Firearm,1
Ohio,2012,Blunt Object,7
Kentucky,2004,Firearm,1
Arkansas,2009,Knife,4
Mississippi,2010,Firearm,3
Illinois,2013,Knife,3
Florida,2011,Knife,14
Colorado,2013,Handgun,4
South Carolina,2010,Firearm,2
Kansas,2007,Shotgun,1
Minnesota,2007,Handgun,9
Michigan,2005,Firearm,14
Tennessee,2013,Drugs,1
Colorado,2013,Unknown,1
Minnesota,2007,Unknown,1
Indiana,2009,Unknown,5
Indiana,2008,Handgun,22
Ohio,2004,Shotgun,2
Virginia,2004,Blunt Object,2
New York,2012,Shotgun,1
Delaware,2006,Handgun,4
Kansas,2006,Firearm,4
West Virginia,2010,Handgun,4
Alabama,2009,Unknown,4
Washington,2010,Knife,3
Nevada,2013,Handgun,4
Idaho,2009,Knife,1
Illinois,2009,Handgun,35
Connecticut,2011,Knife,1
California,2012,Firearm,41
Oregon,2013,Shotgun,1
Oklahoma,2014,Unknown,2
Arizona,2005,Unknown,2
New Hampshire,2011,Suffocation,1
Iowa,2005,Handgun,1
Michigan,2013,Suffocation,1
Oregon,2005,Unknown,1
New Jersey,2014,Rifle,1
Kentucky,2013,Unknown,1
Kentucky,2005,Shotgun,1
Washington,2005,Suffocation,1
Arizona,2012,Shotgun,1
Utah,2006,Knife,1
Louisiana,2014,Blunt Object,1
New Jersey,2008,Blunt Object,6
Michigan,2006,Firearm,31
West Virginia,2011,Shotgun,1
Florida,2008,Unknown,8
Pennsylvania,2010,Strangulation,2
California,2011,Unknown,6
Kansas,2007,Drugs,1
Tennessee,2014,Blunt Object,5
California,2011,Rifle,7
Montana,2004,Unknown,1
Rhodes Island,2009,Firearm,3
Illinois,2004,Firearm,1
Missouri,2008,Blunt Object,1
Oregon,2010,Handgun,3
Alabama,2008,Unknown,5
Alaska,2009,Firearm,2
North Carolina,2014,Shotgun,3
Connecticut,2013,Firearm,4
Nevada,2006,Unknown,1
North Carolina,2012,Gun,5
South Carolina,2014,Suffocation,1
Maine,2007,Blunt Object,1
Louisiana,2011,Handgun,31
Kansas,2007,Firearm,1
District of Columbia,2007,Knife,1
Georgia,2006,Unknown,4
Ohio,2005,Knife,8
Ohio,2006,Drugs,1
Missouri,2007,Blunt Object,2
Idaho,2004,Blunt Object,1
Montana,2004,Knife,1
Virginia,2012,Knife,5
Texas,2010,Blunt Object,20
Vermont,2004,Knife,1
Arizona,2009,Firearm,1
Pennsylvania,2009,Fire,1
Kentucky,2011,Knife,2
West Virginia,2004,Knife,1
Virginia,2011,Handgun,12
District of Columbia,2004,Knife,1
California,2006,Shotgun,9
Delaware,2012,Unknown,1
South Carolina,2012,Suffocation,1
New Mexico,2013,Knife,1
Maryland,2008,Firearm,2
Tennessee,2010,Knife,2
Louisiana,2009,Rifle,2
Pennsylvania,2007,Fire,3
