New Mexico,2012,Firearm,1
Delaware,2006,Handgun,1
Alabama,2005,Shotgun,1
Colorado,2011,Firearm,4
Texas,2011,Firearm,14
Pennsylvania,2007,Handgun,39
Texas,2011,Unknown,6
Ohio,2005,Suffocation,1
California,2013,Rifle,3
Colorado,2011,Unknown,4
Pennsylvania,2005,Rifle,3
Arizona,2010,Gun,1
Louisiana,2009,Firearm,3
West Virginia,2014,Blunt Object,2
Missouri,2008,Handgun,16
Florida,2012,Handgun,40
Ohio,2004,Knife,4
Ohio,2013,Knife,2
Tennessee,2012,Blunt Object,8
New York,2014,Suffocation,2
Oregon,2012,Knife,1
New Jersey,2012,Rifle,4
Virginia,2004,Rifle,1
Florida,2011,Fire,1
Tennessee,2014,Blunt Object,2
California,2007,Strangulation,3
Massachusetts,2009,Shotgun,1
West Virginia,2012,Knife,1
Louisiana,2011,Blunt Object,2
Georgia,2012,Blunt Object,4
Louisiana,2009,Rifle,2
Ohio,2006,Rifle,1
Wisconsin,2011,Shotgun,1
New York,2007,Firearm,37
California,2013,Firearm,27
California,2006,Fire,1
Idaho,2014,Knife,2
Nevada,2007,Shotgun,1
New Jersey,2008,Knife,10
Oklahoma,2004,Knife,4
Tennessee,2006,Knife,7
Alabama,2008,Shotgun,3
Ohio,2005,Knife,5
Oklahoma,2013,Blunt Object,3
Michigan,2012,Knife,6
South Carolina,2014,Drugs,1
Oklahoma,2005,Knife,3
Maine,2009,Blunt Object,2
Indiana,2007,Blunt Object,1
District of Columbia,2004,Unknown,4
Texas,2012,Fire,1
South Carolina,2007,Handgun,25
Indiana,2013,Drugs,1
Georgia,2013,Unknown,6
Kentucky,2014,Knife,2
South Carolina,2013,Firearm,8
Louisiana,2008,Blunt Object,1
Oklahoma,2008,Firearm,1
Oregon,2008,Knife,3
Colorado,2009,Unknown,1
Michigan,2014,Knife,2
South Carolina,2009,Knife,5
California,2012,Fire,1
Ohio,2011,Handgun,28
California,2008,Knife,24
Pennsylvania,2007,Firearm,4
Alaska,2010,Blunt Object,1
Ohio,2012,Unknown,3
Texas,2006,Firearm,9
Georgia,2007,Gun,1
California,2012,Knife,28
California,2011,Suffocation,4
District of Columbia,2013,Shotgun,2
New Jersey,2010,Fire,1
Arizona,2010,Firearm,8
Nevada,2013,Blunt Object,5
Ohio,2010,Handgun,18
California,2009,Knife,36
Wisconsin,2008,Handgun,2
Vermont,2011,Handgun,1
Minnesota,2014,Firearm,1
Vermont,2009,Blunt Object,1
Hawaii,2011,Knife,1
Montana,2011,Suffocation,1
Florida,2008,Knife,14
North Carolina,2014,Shotgun,2
Kansas,2013,Rifle,3
New York,2013,Rifle,1
Pennsylvania,2004,Fire,2
Kansas,2008,Blunt Object,4
Colorado,2010,Firearm,2
Maryland,2009,Handgun,35
Vermont,2010,Drugs,1
Missouri,2004,Handgun,4
Kentucky,2011,Drugs,1
Missouri,2011,Shotgun,1
Tennessee,2006,Handgun,16
Louisiana,2012,Unknown,4
Georgia,2004,Handgun,27
Arkansas,2007,Unknown,2
Pennsylvania,2013,Firearm,9
Florida,2007,Firearm,27
Illinois,2012,Blunt Object,3
Washington,2013,Strangulation,1
Alaska,2010,Rifle,1
North Carolina,2009,Rifle,2
Maryland,2014,Unknown,1
New York,2011,Knife,14
Hawaii,2012,Handgun,1
Alaska,2007,Knife,1
Colorado,2012,Firearm,1
South Carolina,2007,Knife,2
Oregon,2009,Gun,1
Washington,2006,Rifle,1
Nevada,2009,Blunt Object,2
Kentucky,2012,Firearm,1
Iowa,2008,Handgun,2
Florida,2012,Knife,10
Connecticut,2009,Handgun,6
District of Columbia,2011,Knife,2
Arkansas,2009,Blunt Object,1
Arkansas,2012,Handgun,5
Massachusetts,2007,Fire,1
