Wyoming,2008,51-60,1
Nevada,2010,31-40,4
Florida,2004,41-50,10
Iowa,2005,11-20,1
Tennessee,2009,above 90,1
Ohio,2007,11-20,4
Oregon,2007,51-60,1
Utah,2007,0-10,1
Arizona,2009,above 90,1
Arizona,2011,above 90,1
Utah,2006,31-40,3
Indiana,2008,11-20,4
Georgia,2011,51-60,4
New York,2009,51-60,2
Florida,2011,81-90,2
Ohio,2013,above 90,2
Michigan,2009,0-10,3
Connecticut,2005,above 90,1
Washington,2004,71-80,1
New York,2013,21-30,19
Mississippi,2009,51-60,3
Indiana,2013,51-60,2
Maine,2014,21-30,1
Indiana,2007,11-20,7
Louisiana,2008,41-50,6
Montana,2004,0-10,1
Georgia,2013,above 90,4
Arizona,2014,61-70,1
Pennsylvania,2013,71-80,1
Virginia,2012,51-60,2
Wisconsin,2004,11-20,3
New York,2006,41-50,7
Maryland,2007,51-60,4
Connecticut,2011,31-40,1
Wisconsin,2007,61-70,1
Illinois,2010,0-10,1
New Jersey,2005,31-40,5
South Carolina,2011,21-30,12
Kentucky,2007,21-30,4
District of Columbia,2006,31-40,4
North Carolina,2007,61-70,3
Ohio,2012,11-20,10
Maryland,2009,51-60,4
North Carolina,2012,81-90,2
Michigan,2014,71-80,1
Kentucky,2006,51-60,1
Wisconsin,2009,above 90,2
Ohio,2012,21-30,11
Michigan,2007,21-30,18
New Jersey,2008,above 90,7
Kentucky,2004,21-30,5
California,2013,41-50,20
Alabama,2004,above 90,3
Florida,2006,51-60,5
Tennessee,2009,11-20,6
New York,2005,71-80,2
Arizona,2014,21-30,15
Connecticut,2012,41-50,2
Florida,2005,above 90,5
Michigan,2006,31-40,7
Oklahoma,2008,31-40,5
Minnesota,2014,above 90,1
Maryland,2012,31-40,6
Rhodes Island,2014,41-50,1
Arizona,2010,51-60,3
Wisconsin,2012,51-60,4
Arizona,2007,71-80,3
Nevada,2007,41-50,1
Arizona,2006,71-80,1
North Carolina,2014,0-10,1
Massachusetts,2005,51-60,1
Maine,2013,0-10,1
Connecticut,2009,21-30,5
Georgia,2005,71-80,2
Massachusetts,2014,61-70,1
New Jersey,2009,0-10,2
Virginia,2009,21-30,13
Nevada,2014,51-60,2
Alabama,2006,41-50,8
South Carolina,2007,81-90,1
Missouri,2009,11-20,11
Texas,2009,41-50,19
New York,2008,21-30,30
Illinois,2010,61-70,1
California,2014,0-10,5
Maryland,2010,21-30,16
Hawaii,2006,above 90,2
New Mexico,2005,11-20,1
Texas,2012,41-50,24
North Carolina,2007,11-20,10
Virginia,2008,61-70,1
Kansas,2004,41-50,1
South Dakota,2007,above 90,1
Ohio,2008,71-80,1
Kentucky,2013,41-50,4
Virginia,2009,31-40,4
Massachusetts,2006,51-60,3
Michigan,2013,21-30,17
Kansas,2007,0-10,1
Georgia,2009,61-70,3
South Carolina,2014,71-80,1
Indiana,2011,21-30,5
Texas,2013,41-50,22
Colorado,2008,above 90,2
Washington,2008,above 90,3
Alabama,2007,11-20,6
North Carolina,2014,above 90,2
Kansas,2008,41-50,1
Connecticut,2014,61-70,1
Colorado,2004,11-20,3
Washington,2004,11-20,2
District of Columbia,2006,21-30,7
Oregon,2004,21-30,4
Mississippi,2009,31-40,4
Wisconsin,2012,21-30,4
Massachusetts,2007,11-20,4
Indiana,2012,51-60,3
Wisconsin,2012,0-10,1
Nevada,2005,41-50,4
California,2006,above 90,16
Florida,2011,51-60,12
Rhodes Island,2010,31-40,1
California,2014,31-40,33
Georgia,2014,above 90,5
New York,2005,above 90,6
New York,2004,31-40,26
Arizona,2007,41-50,3
Tennessee,2005,51-60,2
Louisiana,2012,31-40,11
Nebraska,2012,31-40,1
New Jersey,2012,11-20,5
Tennessee,2012,41-50,6
Pennsylvania,2008,above 90,5
West Virginia,2012,51-60,2
Connecticut,2007,21-30,10
Louisiana,2013,21-30,16
Illinois,2007,41-50,2
California,2009,81-90,2
New Jersey,2007,31-40,6
Massachusetts,2009,41-50,2
Illinois,2004,0-10,2
Hawaii,2004,41-50,1
Texas,2008,0-10,7
Washington,2005,61-70,1
North Carolina,2005,41-50,5
Illinois,2006,51-60,1
Washington,2014,above 90,4
Kansas,2011,11-20,1
Arizona,2011,41-50,5
South Carolina,2007,31-40,5
Nevada,2009,61-70,1
Missouri,2005,above 90,5
Missouri,2004,31-40,4
Illinois,2005,above 90,2
North Carolina,2012,0-10,1
Ohio,2006,0-10,6
Iowa,2010,41-50,1
Alabama,2005,51-60,1
Indiana,2009,71-80,1
California,2005,21-30,64
Iowa,2008,11-20,1
Arizona,2014,51-60,3
New Jersey,2012,above 90,1
Arizona,2009,21-30,7
South Carolina,2009,51-60,5
Georgia,2006,21-30,21
Washington,2014,21-30,7
New Jersey,2011,21-30,13
Colorado,2014,41-50,1
Arkansas,2010,31-40,6
Indiana,2004,51-60,2
South Carolina,2013,21-30,4
Alaska,2012,61-70,1
Oklahoma,2009,21-30,6
Georgia,2010,71-80,1
Maine,2004,51-60,1
North Carolina,2007,41-50,13
Oklahoma,2005,above 90,1
Florida,2010,61-70,3
Tennessee,2011,71-80,1
Arkansas,2007,11-20,3
Missouri,2014,51-60,4
Illinois,2008,61-70,1
South Dakota,2006,above 90,1
Virginia,2011,51-60,2
Texas,2008,31-40,32
South Carolina,2013,31-40,5
Florida,2007,11-20,18
New Mexico,2013,71-80,1
District of Columbia,2004,51-60,2
Maine,2008,21-30,1
New York,2014,0-10,1
Georgia,2012,11-20,9
Pennsylvania,2005,0-10,6
North Carolina,2010,71-80,3
Michigan,2008,above 90,5
Maryland,2008,51-60,5
Michigan,2012,71-80,3
New York,2008,11-20,11
Florida,2004,51-60,11
Utah,2007,51-60,1
Ohio,2007,41-50,2
Texas,2011,71-80,2
New York,2009,0-10,1
Maryland,2008,61-70,2
Oklahoma,2004,above 90,1
Illinois,2011,51-60,2
Tennessee,2008,above 90,3
Illinois,2008,41-50,6
Florida,2013,0-10,8
North Dakota,2011,51-60,1
Tennessee,2014,31-40,6
Nebraska,2008,51-60,1
Louisiana,2006,21-30,18
Washington,2012,31-40,6
South Carolina,2007,21-30,16
Indiana,2013,41-50,3
Virginia,2014,41-50,2
Illinois,2011,11-20,6
Alaska,2009,41-50,1
Michigan,2009,51-60,2
New York,2006,11-20,11
Oregon,2014,0-10,1
Oklahoma,2004,41-50,6
Maryland,2005,51-60,3
Florida,2006,21-30,32
New Mexico,2014,41-50,3
Oklahoma,2011,81-90,1
Indiana,2007,41-50,6
Wisconsin,2006,31-40,2
Washington,2009,31-40,8
Pennsylvania,2012,above 90,7
Massachusetts,2012,21-30,6
Connecticut,2004,41-50,2
Maryland,2009,21-30,16
Alabama,2009,above 90,3
Wisconsin,2006,51-60,2
Mississippi,2008,71-80,1
New Jersey,2009,41-50,3
Missouri,2007,41-50,3
Wisconsin,2013,21-30,7
New Mexico,2006,11-20,2
Colorado,2007,21-30,8
Oklahoma,2006,0-10,1
Washington,2013,0-10,1
Louisiana,2011,21-30,23
Louisiana,2012,above 90,7
Michigan,2006,61-70,3
Oklahoma,2010,31-40,4
New York,2010,11-20,14
Virginia,2007,71-80,1
Florida,2007,61-70,4
California,2007,81-90,4
Arizona,2013,above 90,3
Arizona,2010,41-50,7
California,2014,61-70,8
Kansas,2009,0-10,1
Virginia,2014,0-10,2
Kansas,2014,11-20,3
Maryland,2014,11-20,3
Texas,2013,0-10,7
Arkansas,2010,61-70,1
Kansas,2009,41-50,2
Texas,2005,51-60,7
Florida,2013,61-70,5
Florida,2013,31-40,17
Massachusetts,2005,41-50,1
Connecticut,2006,21-30,2
Minnesota,2005,21-30,2
New York,2007,21-30,29
Mississippi,2011,41-50,1
Oregon,2010,11-20,1
New Jersey,2013,31-40,7
Washington,2009,11-20,1
Pennsylvania,2008,21-30,35
Kentucky,2009,71-80,1
Massachusetts,2007,21-30,12
Virginia,2004,41-50,3
New Mexico,2009,31-40,1
Mississippi,2013,61-70,1
Florida,2008,61-70,4
District of Columbia,2007,0-10,1
District of Columbia,2004,31-40,1
Montana,2005,11-20,1
Missouri,2013,11-20,2
Delaware,2010,41-50,1
Vermont,2012,31-40,1
Massachusetts,2004,above 90,3
Ohio,2005,31-40,5
South Carolina,2012,41-50,9
Colorado,2014,0-10,1
Massachusetts,2013,41-50,1
Indiana,2006,51-60,7
Texas,2012,61-70,3
Florida,2013,71-80,1
Arizona,2010,61-70,1
Oklahoma,2012,above 90,4
Florida,2010,51-60,9
Michigan,2011,0-10,2
Delaware,2005,11-20,1
Oklahoma,2009,11-20,2
Iowa,2014,41-50,2
Colorado,2011,above 90,3
Illinois,2014,81-90,1
Tennessee,2006,21-30,7
Massachusetts,2005,21-30,8
Michigan,2004,31-40,9
Wisconsin,2014,61-70,1
North Carolina,2010,41-50,8
Georgia,2009,above 90,4
North Carolina,2010,61-70,4
Virginia,2008,41-50,5
New Jersey,2011,above 90,6
District of Columbia,2007,71-80,1
Virginia,2007,81-90,1
Illinois,2013,0-10,1
Pennsylvania,2004,above 90,5
Ohio,2014,51-60,3
Texas,2008,11-20,14
Arkansas,2014,above 90,1
West Virginia,2013,0-10,1
Arizona,2007,51-60,4
Oklahoma,2013,31-40,3
Texas,2006,21-30,48
Maryland,2014,21-30,15
Massachusetts,2014,41-50,3
Michigan,2008,31-40,13
Georgia,2014,71-80,4
Ohio,2012,51-60,5
Arizona,2008,81-90,1
Minnesota,2012,31-40,4
South Carolina,2014,51-60,4
District of Columbia,2007,31-40,1
Florida,2012,81-90,1
Nevada,2012,11-20,1
Michigan,2005,21-30,22
Utah,2004,41-50,2
Illinois,2013,11-20,11
Pennsylvania,2009,31-40,16
Minnesota,2010,41-50,1
Virginia,2012,11-20,3
Missouri,2006,61-70,2
Hawaii,2008,51-60,1
Maryland,2005,21-30,25
Pennsylvania,2009,51-60,3
New Mexico,2004,11-20,2
Arkansas,2012,11-20,3
Indiana,2009,41-50,3
Delaware,2008,11-20,2
Minnesota,2008,31-40,1
Florida,2005,21-30,23
Louisiana,2014,71-80,1
Indiana,2009,31-40,4
Connecticut,2008,41-50,2
South Carolina,2005,11-20,4
Tennessee,2007,11-20,2
Ohio,2014,0-10,4
Texas,2010,81-90,1
Utah,2007,31-40,2
Maine,2012,21-30,1
California,2014,41-50,19
Mississippi,2008,0-10,1
Indiana,2012,31-40,3
Texas,2011,51-60,8
Tennessee,2013,51-60,5
Missouri,2009,51-60,2
Nevada,2011,31-40,4
Utah,2005,41-50,2
Connecticut,2013,21-30,3
Kansas,2006,11-20,1
North Carolina,2007,51-60,1
Virginia,2013,41-50,2
New York,2006,0-10,2
Wyoming,2014,above 90,1
New Mexico,2012,51-60,1
Indiana,2012,21-30,9
Indiana,2004,0-10,1
Mississippi,2005,41-50,3
Pennsylvania,2007,0-10,7
Louisiana,2008,above 90,2
Florida,2013,41-50,7
Ohio,2013,0-10,3
Pennsylvania,2009,0-10,4
Missouri,2007,11-20,15
Virginia,2014,21-30,11
Nebraska,2010,11-20,2
North Carolina,2011,41-50,7
New York,2009,11-20,19
Kansas,2012,21-30,4
Colorado,2004,51-60,3
Minnesota,2011,0-10,2
Virginia,2010,61-70,1
Mississippi,2009,11-20,2
Louisiana,2012,21-30,18
Tennessee,2014,71-80,2
Washington,2006,31-40,4
Nebraska,2012,21-30,4
Indiana,2004,21-30,11
Maine,2006,21-30,1
Alaska,2006,61-70,1
New York,2008,31-40,6
District of Columbia,2009,21-30,6
Massachusetts,2005,61-70,1
Alabama,2007,21-30,18
