Massachusetts,2005,Male,44,White,Unknown,Male,37,Black
Arizona,2005,Male,48,White,Not Hispanic,Female,0,White
Pennsylvania,2005,Male,25,Black,Not Hispanic,Male,18,Black
Nevada,2005,Male,31,Black,Unknown,Male,28,White
California,2005,Male,17,White,Hispanic,Male,18,White
Florida,2005,Male,25,Black,Unknown,Unknown,0,Unknown
Texas,2005,Male,70,Black,Not Hispanic,Male,25,Black
Texas,2005,Male,25,Black,Not Hispanic,Male,0,White
Nevada,2005,Male,20,White,Unknown,Male,26,White
Pennsylvania,2005,Female,52,White,Hispanic,Male,20,White
Georgia,2005,Male,43,White,Unknown,Male,18,Black
California,2005,Male,26,White,Hispanic,Male,27,White
Connecticut,2005,Male,0,Black,Unknown,Unknown,0,Unknown
North Carolina,2005,Male,38,White,Hispanic,Unknown,0,Unknown
Michigan,2005,Male,39,Black,Unknown,Female,24,Black
California,2005,Male,15,White,Unknown,Unknown,0,Unknown
South Carolina,2005,Male,74,White,Unknown,Male,37,White
California,2005,Male,30,White,Hispanic,Unknown,0,Unknown
Kentucky,2005,Male,48,White,Unknown,Unknown,0,Unknown
Arizona,2005,Male,63,White,Hispanic,Unknown,0,Unknown
Texas,2005,Female,2,Black,Unknown,Male,20,Black
Wisconsin,2005,Male,19,Black,Unknown,Male,18,Black
District of Columbia,2005,Male,18,Black,Not Hispanic,Male,0,Black
California,2005,Male,17,White,Hispanic,Unknown,0,Unknown
Georgia,2005,Male,39,Black,Unknown,Male,27,Black
Connecticut,2005,Male,18,White,Unknown,Male,19,Black
Tennessee,2005,Male,29,Black,Unknown,Male,23,White
Texas,2005,Male,28,White,Hispanic,Unknown,0,Unknown
New York,2005,Female,60,White,Unknown,Male,39,White
Connecticut,2005,Female,36,White,Unknown,Unknown,0,Unknown
Maryland,2005,Male,17,Black,Unknown,Male,0,Black
Florida,2005,Male,21,White,Unknown,Male,25,White
North Carolina,2005,Male,17,White,Not Hispanic,Male,18,Black
Texas,2005,Male,56,White,Not Hispanic,Male,30,White
Virginia,2005,Male,43,White,Unknown,Male,23,White
Louisiana,2005,Male,45,Black,Unknown,Male,41,Black
Alabama,2005,Male,42,Black,Unknown,Female,39,Black
North Carolina,2005,Male,99,Unknown,Unknown,Unknown,0,Unknown
Virginia,2005,Male,55,White,Unknown,Male,44,White
Alabama,2005,Male,20,Black,Unknown,Male,44,Black
Florida,2005,Male,19,Black,Unknown,Male,0,Black
Arizona,2005,Female,19,White,Hispanic,Unknown,0,Unknown
Michigan,2005,Female,39,Black,Unknown,Male,0,Black
Texas,2005,Male,31,Black,Not Hispanic,Male,0,Black
Virginia,2005,Male,24,Black,Unknown,Male,18,Black
Georgia,2005,Female,79,White,Not Hispanic,Male,80,White
Pennsylvania,2005,Male,18,Black,Not Hispanic,Unknown,0,Unknown
Arizona,2005,Male,19,White,Hispanic,Male,18,White
Georgia,2005,Male,18,Black,Unknown,Male,21,Black
New York,2005,Male,35,Black,Unknown,Unknown,0,Unknown
California,2005,Male,17,Black,Not Hispanic,Male,30,Black
Texas,2005,Female,42,Black,Not Hispanic,Male,41,Black
Texas,2005,Male,51,White,Unknown,Female,44,White
Michigan,2005,Female,5,Black,Unknown,Male,40,Black
Oklahoma,2005,Male,28,White,Hispanic,Male,33,White
Arizona,2005,Male,64,Asian/Pacific Islander,Not Hispanic,Male,35,Native American/Alaska Native
Illinois,2005,Female,74,White,Unknown,Male,78,White
Wisconsin,2005,Male,58,White,Unknown,Male,43,Black
Louisiana,2005,Female,45,White,Unknown,Unknown,0,Unknown
Alabama,2005,Male,23,Black,Unknown,Male,0,Black
Nevada,2005,Male,38,White,Unknown,Unknown,0,Unknown
Mississippi,2005,Male,64,White,Unknown,Male,48,Black
Mississippi,2005,Male,34,Black,Unknown,Male,19,Black
Massachusetts,2005,Male,36,Black,Unknown,Unknown,0,Unknown
South Carolina,2005,Female,43,White,Unknown,Male,37,White
New Jersey,2005,Male,40,White,Unknown,Male,33,White
Maryland,2005,Female,26,White,Unknown,Female,37,White
Georgia,2005,Female,14,Black,Unknown,Male,18,Black
California,2005,Male,25,Black,Not Hispanic,Male,23,Black
Maryland,2005,Male,40,Black,Unknown,Unknown,0,Unknown
Texas,2005,Female,99,White,Unknown,Male,39,White
Indiana,2005,Male,34,Black,Unknown,Unknown,0,Unknown
Oregon,2005,Male,44,White,Not Hispanic,Male,37,White
Arizona,2005,Female,49,White,Hispanic,Male,41,White
Georgia,2005,Male,24,Black,Unknown,Male,24,Black
Michigan,2005,Female,53,White,Unknown,Male,29,White
Iowa,2005,Female,45,White,Unknown,Male,38,White
Illinois,2005,Male,16,Black,Unknown,Male,16,Black
South Carolina,2005,Male,21,Black,Unknown,Male,36,Black
Arizona,2005,Male,21,White,Hispanic,Male,32,White
New York,2005,Male,24,Black,Unknown,Unknown,0,Unknown
California,2005,Male,19,Black,Not Hispanic,Male,37,Black
Illinois,2005,Male,23,Black,Unknown,Male,23,Black
Texas,2005,Male,37,White,Not Hispanic,Male,37,Black
Montana,2005,Male,17,Native American/Alaska Native,Unknown,Female,20,Native American/Alaska Native
Wisconsin,2005,Male,1,White,Unknown,Female,19,White
Tennessee,2005,Male,65,White,Unknown,Male,62,White
California,2005,Male,57,White,Not Hispanic,Male,35,White
Pennsylvania,2005,Male,0,White,Unknown,Female,25,White
Louisiana,2005,Male,19,Black,Unknown,Unknown,0,Unknown
New Mexico,2005,Male,0,White,Unknown,Female,20,White
Utah,2005,Male,42,White,Unknown,Male,35,White
Michigan,2005,Female,99,White,Unknown,Male,25,White
West Virginia,2005,Male,44,White,Unknown,Male,44,White
New York,2005,Male,41,Black,Unknown,Male,21,Black
Texas,2005,Male,19,Black,Not Hispanic,Male,22,Black
Texas,2005,Female,42,Asian/Pacific Islander,Unknown,Male,26,Asian/Pacific Islander
New York,2005,Male,24,Black,Unknown,Unknown,0,Unknown
California,2005,Male,24,Black,Not Hispanic,Unknown,0,Unknown
Louisiana,2005,Female,33,Black,Unknown,Male,22,Black
California,2005,Male,21,White,Hispanic,Unknown,0,Unknown
Colorado,2005,Male,12,White,Unknown,Female,41,White
West Virginia,2005,Male,50,White,Unknown,Male,50,White
Arkansas,2005,Female,21,White,Unknown,Male,31,White
Missouri,2005,Male,51,White,Hispanic,Unknown,0,Unknown
Indiana,2005,Male,30,Black,Unknown,Unknown,0,Unknown
Alaska,2005,Male,19,Asian/Pacific Islander,Unknown,Male,17,Asian/Pacific Islander
Florida,2005,Female,38,White,Unknown,Male,29,White
North Carolina,2005,Male,53,Black,Unknown,Male,0,Black
Oklahoma,2005,Male,20,Black,Unknown,Unknown,0,Unknown
Louisiana,2005,Male,17,Black,Unknown,Male,22,Black
New York,2005,Female,4,White,Unknown,Male,35,White
Tennessee,2005,Male,48,Black,Unknown,Female,34,Black
California,2005,Female,36,White,Not Hispanic,Male,33,White
Connecticut,2005,Male,48,White,Unknown,Male,23,Black
Florida,2005,Male,23,Black,Unknown,Unknown,0,Unknown
Pennsylvania,2005,Male,39,White,Not Hispanic,Male,42,White
Virginia,2005,Female,1,Unknown,Unknown,Female,30,White
Kentucky,2005,Male,42,White,Unknown,Unknown,0,Unknown
Indiana,2005,Female,22,White,Unknown,Male,56,Black
Virginia,2005,Male,40,White,Unknown,Male,18,White
New Mexico,2005,Male,24,White,Unknown,Unknown,0,Unknown
California,2005,Male,64,White,Not Hispanic,Male,45,White
Virginia,2005,Male,46,Black,Unknown,Male,42,Black
Connecticut,2005,Male,25,Black,Unknown,Male,19,Black
Texas,2005,Male,44,White,Hispanic,Male,73,White
Texas,2005,Female,27,Black,Not Hispanic,Unknown,0,Unknown
Arizona,2005,Female,72,White,Not Hispanic,Male,20,White
Florida,2005,Male,20,Black,Unknown,Male,21,Black
Oklahoma,2005,Male,23,White,Unknown,Male,24,White
New Jersey,2005,Male,22,Black,Unknown,Male,19,Black
Kansas,2005,Female,78,White,Unknown,Male,80,White
Florida,2005,Female,36,White,Unknown,Male,42,White
New York,2005,Male,23,White,Unknown,Male,30,Black
Arizona,2005,Female,40,White,Hispanic,Male,41,White
Nevada,2005,Male,22,White,Unknown,Male,22,White
Florida,2005,Male,32,Black,Unknown,Male,19,Black
California,2005,Male,39,White,Hispanic,Female,50,White
Pennsylvania,2005,Male,40,Black,Not Hispanic,Male,25,Black
Indiana,2005,Female,24,White,Unknown,Male,21,White
Louisiana,2005,Male,17,Black,Unknown,Male,0,Black
Michigan,2005,Male,29,Black,Unknown,Unknown,0,Unknown
New York,2005,Male,24,Black,Unknown,Unknown,0,Unknown
Maryland,2005,Male,20,Black,Unknown,Male,20,Black
Virginia,2005,Male,50,Black,Unknown,Male,31,Black
New York,2005,Female,17,Black,Unknown,Unknown,0,Unknown
Louisiana,2005,Male,34,Black,Unknown,Male,52,Black
Maryland,2005,Male,20,Black,Unknown,Male,19,Black
Arkansas,2005,Male,24,Black,Unknown,Male,16,Black
Oregon,2005,Female,32,White,Unknown,Male,29,White
Connecticut,2005,Male,65,White,Unknown,Unknown,0,Unknown
New York,2005,Male,66,White,Unknown,Male,42,White
Ohio,2005,Female,75,Black,Unknown,Male,48,Black
Missouri,2005,Male,2,White,Not Hispanic,Female,22,White
Colorado,2005,Male,43,White,Unknown,Male,18,White
Michigan,2005,Male,32,Black,Unknown,Unknown,0,Unknown
California,2005,Male,24,White,Hispanic,Unknown,0,Unknown
Tennessee,2005,Male,0,White,Unknown,Male,36,White
New York,2005,Male,35,White,Unknown,Unknown,0,Unknown
North Carolina,2005,Female,18,White,Unknown,Male,20,White
Texas,2005,Female,29,Black,Not Hispanic,Male,40,Black
Maryland,2005,Male,22,Black,Unknown,Male,17,Black
North Carolina,2005,Female,3,White,Unknown,Male,25,White
Louisiana,2005,Male,30,Black,Unknown,Male,0,Black
Texas,2005,Female,44,White,Not Hispanic,Male,49,White
Arizona,2005,Male,30,Black,Not Hispanic,Unknown,0,Unknown
Michigan,2005,Male,23,Black,Unknown,Male,0,Black
Illinois,2005,Male,20,Black,Unknown,Male,19,Black
Connecticut,2005,Male,27,Black,Unknown,Male,26,Black
Alabama,2005,Male,41,White,Unknown,Unknown,0,Unknown
New Jersey,2005,Male,19,Black,Unknown,Male,20,Black
Arizona,2005,Female,31,Asian/Pacific Islander,Not Hispanic,Male,34,White
New York,2005,Male,68,White,Unknown,Male,35,White
Texas,2005,Female,41,White,Unknown,Unknown,0,Unknown
Georgia,2005,Male,99,Black,Not Hispanic,Unknown,0,Unknown
Ohio,2005,Male,54,Black,Unknown,Male,33,Black
Michigan,2005,Male,51,Black,Unknown,Male,18,Black
New York,2005,Male,23,Black,Unknown,Unknown,0,Unknown
South Carolina,2005,Male,29,White,Unknown,Male,34,White
Pennsylvania,2005,Male,19,Black,Not Hispanic,Male,0,Black
New York,2005,Male,35,Black,Unknown,Unknown,0,Unknown
Indiana,2005,Female,67,White,Unknown,Male,64,White
Texas,2005,Male,22,White,Hispanic,Unknown,0,Unknown
Illinois,2005,Male,4,Black,Unknown,Female,23,Black
Florida,2005,Male,40,Black,Unknown,Male,0,Black
Virginia,2005,Male,38,White,Unknown,Male,19,Black
Texas,2005,Male,30,Black,Not Hispanic,Male,28,Black
Alabama,2005,Female,31,White,Unknown,Male,25,White
California,2005,Male,55,White,Hispanic,Unknown,0,Unknown
Utah,2005,Male,50,White,Unknown,Male,39,White
Texas,2005,Male,49,White,Hispanic,Male,19,Black
West Virginia,2005,Male,27,Black,Unknown,Male,23,Black
California,2005,Male,22,White,Hispanic,Male,54,White
Kentucky,2005,Male,51,White,Unknown,Male,41,White
California,2005,Male,28,White,Hispanic,Male,23,White
New York,2005,Female,66,White,Unknown,Male,21,White
Michigan,2005,Male,28,Asian/Pacific Islander,Unknown,Male,15,White
Nevada,2005,Female,19,White,Unknown,Male,19,White
Florida,2005,Male,19,White,Unknown,Male,25,White
Michigan,2005,Male,34,Black,Unknown,Unknown,0,Unknown
Louisiana,2005,Male,20,Unknown,Unknown,Male,0,Black
Maryland,2005,Male,21,Black,Unknown,Male,19,Black
Ohio,2005,Male,41,White,Unknown,Unknown,0,Unknown
Florida,2005,Female,49,White,Unknown,Unknown,0,Unknown
North Carolina,2005,Male,66,White,Unknown,Male,34,White
Indiana,2005,Female,1,Black,Unknown,Female,27,Black
New York,2005,Male,32,Black,Unknown,Unknown,0,Unknown
Pennsylvania,2005,Male,29,Black,Not Hispanic,Male,27,Black
Michigan,2005,Male,53,Black,Unknown,Unknown,0,Unknown
California,2005,Male,30,White,Hispanic,Unknown,0,Unknown
Pennsylvania,2005,Male,16,Black,Not Hispanic,Male,17,Black
Louisiana,2005,Male,53,Black,Unknown,Male,31,Black
Arizona,2005,Male,48,White,Hispanic,Male,18,White
Virginia,2005,Male,40,Black,Unknown,Male,22,Black
New Jersey,2005,Male,29,Black,Unknown,Unknown,0,Unknown
Virginia,2005,Male,53,Black,Unknown,Unknown,0,Unknown
Pennsylvania,2005,Male,42,Asian/Pacific Islander,Not Hispanic,Male,0,Black
Virginia,2005,Male,40,White,Unknown,Unknown,49,Unknown
Arizona,2005,Male,22,White,Hispanic,Male,29,White
California,2005,Male,41,White,Hispanic,Male,22,White
Illinois,2005,Male,26,Black,Unknown,Male,18,Black
Pennsylvania,2005,Female,44,White,Not Hispanic,Male,21,Black
Florida,2005,Male,17,Black,Unknown,Male,18,Black
California,2005,Male,21,White,Hispanic,Male,28,White
Alaska,2005,Female,0,Black,Unknown,Female,31,Black
California,2005,Male,25,White,Hispanic,Unknown,0,Unknown
North Carolina,2005,Male,30,White,Unknown,Unknown,0,Unknown
Michigan,2005,Male,29,Black,Unknown,Male,29,Black
Maryland,2005,Male,21,Black,Unknown,Unknown,0,Unknown
Tennessee,2005,Male,22,Black,Unknown,Male,24,Black
Texas,2005,Male,24,White,Not Hispanic,Male,27,White
Tennessee,2005,Male,20,Black,Unknown,Male,37,Black
Georgia,2005,Male,46,Black,Not Hispanic,Male,34,Black
Michigan,2005,Male,39,Black,Unknown,Male,20,Black
Arizona,2005,Male,56,White,Not Hispanic,Unknown,0,Unknown
Ohio,2005,Male,24,Black,Unknown,Male,18,Black
Tennessee,2005,Male,40,White,Unknown,Male,32,White
Alabama,2005,Male,25,Black,Unknown,Male,47,Black
Arizona,2005,Male,21,White,Not Hispanic,Male,26,White
Louisiana,2005,Male,26,White,Unknown,Male,39,White
New York,2005,Female,13,Black,Unknown,Unknown,0,Unknown
North Carolina,2005,Female,1,White,Unknown,Male,18,White
Kentucky,2005,Male,29,Black,Unknown,Unknown,0,Unknown
Arizona,2005,Male,99,Unknown,Unknown,Unknown,0,Unknown
Connecticut,2005,Male,22,White,Unknown,Male,20,White
Texas,2005,Male,26,Black,Not Hispanic,Male,27,Black
Texas,2005,Female,18,White,Hispanic,Male,0,White
Florida,2005,Male,1,White,Unknown,Male,21,White
Ohio,2005,Male,18,Black,Unknown,Male,32,Black
Missouri,2005,Male,43,Black,Not Hispanic,Male,31,Black
Texas,2005,Male,59,White,Hispanic,Male,39,White
Georgia,2005,Male,23,Black,Unknown,Male,40,Black
Georgia,2005,Male,40,White,Not Hispanic,Male,23,Black
California,2005,Male,21,White,Hispanic,Male,23,White
Mississippi,2005,Male,26,Black,Unknown,Unknown,0,Unknown
Oklahoma,2005,Male,25,White,Unknown,Unknown,0,Unknown
Pennsylvania,2005,Male,42,Black,Not Hispanic,Male,0,Black
Colorado,2005,Male,28,White,Unknown,Male,21,White
New York,2005,Male,26,Black,Unknown,Female,22,Black
South Carolina,2005,Female,0,White,Unknown,Female,31,White
Nevada,2005,Male,44,White,Unknown,Male,23,White
Washington,2005,Male,22,Asian/Pacific Islander,Unknown,Male,33,White
Georgia,2005,Male,28,Black,Not Hispanic,Male,25,Black
New Jersey,2005,Male,18,White,Unknown,Male,20,White
California,2005,Male,36,Black,Not Hispanic,Unknown,0,Unknown
California,2005,Female,57,White,Not Hispanic,Male,30,White
Virginia,2005,Male,99,White,Unknown,Male,23,White
North Carolina,2005,Male,34,White,Unknown,Male,45,White
Wisconsin,2005,Male,34,Black,Unknown,Male,38,Black
California,2005,Female,42,White,Not Hispanic,Male,44,White
North Carolina,2005,Female,52,White,Not Hispanic,Male,52,White
Oklahoma,2005,Male,24,Black,Not Hispanic,Male,35,White
Nevada,2005,Male,24,Black,Unknown,Unknown,0,Unknown
Texas,2005,Male,36,White,Not Hispanic,Male,24,White
Texas,2005,Male,37,Black,Not Hispanic,Male,32,Black
Mississippi,2005,Male,46,Black,Unknown,Female,39,Black
Florida,2005,Male,46,White,Unknown,Unknown,0,Unknown
Arizona,2005,Male,23,Black,Not Hispanic,Male,19,Black
Maryland,2005,Male,20,Black,Unknown,Unknown,0,Unknown
Virginia,2005,Female,57,White,Unknown,Male,58,White
Arizona,2005,Male,49,White,Not Hispanic,Unknown,0,Unknown
Illinois,2005,Male,30,Black,Unknown,Unknown,0,Unknown
North Carolina,2005,Male,25,Black,Unknown,Unknown,0,Unknown
Tennessee,2005,Female,43,White,Unknown,Male,0,Black
Ohio,2005,Male,25,White,Unknown,Male,30,Black
West Virginia,2005,Male,99,White,Unknown,Male,32,Black
Indiana,2005,Male,20,White,Unknown,Male,20,White
Missouri,2005,Male,24,White,Not Hispanic,Male,41,White
Michigan,2005,Male,62,Black,Unknown,Male,57,Black
Kentucky,2005,Male,53,White,Unknown,Unknown,0,Unknown
Tennessee,2005,Female,13,White,Unknown,Male,36,White
California,2005,Female,21,Unknown,Unknown,Male,23,White
Missouri,2005,Female,36,White,Unknown,Unknown,0,Unknown
New York,2005,Male,22,White,Unknown,Male,31,White
New York,2005,Male,22,Black,Unknown,Male,18,Black
Texas,2005,Male,27,White,Not Hispanic,Unknown,0,Unknown
Washington,2005,Male,39,White,Unknown,Male,19,White
California,2005,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Florida,2005,Male,46,White,Unknown,Male,19,Black
Virginia,2005,Male,21,Black,Unknown,Male,25,Black
Indiana,2005,Male,25,White,Unknown,Male,23,White
Maryland,2005,Female,58,White,Unknown,Male,62,White
Maryland,2005,Male,28,Black,Unknown,Unknown,0,Unknown
Maine,2005,Male,47,White,Unknown,Male,38,White
Massachusetts,2005,Male,33,White,Unknown,Male,36,White
South Carolina,2005,Female,7,Black,Unknown,Female,26,Black
Florida,2005,Male,25,Black,Unknown,Unknown,0,Unknown
Michigan,2005,Female,58,White,Unknown,Male,47,Black
Kentucky,2005,Male,0,White,Unknown,Female,25,White
Arizona,2005,Male,39,White,Hispanic,Male,34,White
District of Columbia,2005,Male,29,Black,Not Hispanic,Male,0,Black
California,2005,Male,18,Black,Not Hispanic,Unknown,0,Unknown
Louisiana,2005,Male,22,Black,Unknown,Male,19,Black
Alabama,2005,Male,16,Black,Unknown,Male,16,Black
Maryland,2005,Male,16,Black,Unknown,Male,18,Black
California,2005,Male,22,White,Not Hispanic,Unknown,0,Unknown
California,2005,Male,23,Black,Not Hispanic,Male,18,Black
Virginia,2005,Male,53,Black,Unknown,Male,46,Black
South Carolina,2005,Male,57,White,Unknown,Female,50,White
California,2005,Male,43,Black,Not Hispanic,Male,21,Black
Colorado,2005,Male,39,White,Unknown,Male,22,White
California,2005,Female,24,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown
California,2005,Male,40,White,Not Hispanic,Female,45,White
Illinois,2005,Male,18,Black,Unknown,Male,25,Black
New York,2005,Female,0,White,Unknown,Male,21,White
Illinois,2005,Male,42,Black,Unknown,Male,47,Black
California,2005,Male,99,White,Hispanic,Male,25,White
Texas,2005,Male,34,White,Hispanic,Unknown,0,Unknown
Louisiana,2005,Female,42,Black,Unknown,Male,38,Black
Rhodes Island,2005,Male,26,Black,Unknown,Unknown,0,Unknown
Arizona,2005,Male,19,White,Not Hispanic,Male,19,White
Ohio,2005,Female,54,White,Unknown,Male,54,White
Alabama,2005,Male,22,Black,Unknown,Unknown,0,Unknown
Kentucky,2005,Male,51,White,Unknown,Male,48,White
Kentucky,2005,Female,20,Black,Unknown,Female,17,Black
Texas,2005,Female,15,Black,Not Hispanic,Male,21,Black
Texas,2005,Male,48,White,Not Hispanic,Male,27,White
Texas,2005,Male,33,White,Not Hispanic,Male,0,Unknown
Washington,2005,Male,17,Asian/Pacific Islander,Unknown,Male,23,White
Colorado,2005,Male,22,Black,Unknown,Male,19,Black
Tennessee,2005,Male,26,White,Unknown,Male,31,White
Pennsylvania,2005,Male,17,White,Hispanic,Unknown,0,Unknown
California,2005,Male,20,White,Hispanic,Unknown,0,Unknown
Florida,2005,Male,54,White,Unknown,Male,24,White
Maryland,2005,Male,43,Black,Unknown,Unknown,0,Unknown
Pennsylvania,2005,Male,34,White,Unknown,Male,20,Black
California,2005,Male,18,Black,Not Hispanic,Male,20,Black
Michigan,2005,Male,19,Black,Unknown,Male,20,Black
Louisiana,2005,Male,34,Black,Unknown,Male,0,Black
Missouri,2005,Male,26,Black,Unknown,Unknown,0,Unknown
Texas,2005,Male,44,Black,Not Hispanic,Unknown,0,Unknown
Tennessee,2005,Male,30,Black,Unknown,Male,27,Black
Florida,2005,Female,54,White,Unknown,Male,16,Black
New Jersey,2005,Male,74,White,Unknown,Female,68,White
Michigan,2005,Female,25,White,Unknown,Male,35,White
Missouri,2005,Male,22,Black,Not Hispanic,Unknown,0,Unknown
Missouri,2005,Male,8,Black,Unknown,Male,14,White
California,2005,Male,21,White,Hispanic,Unknown,0,Unknown
California,2005,Male,45,White,Hispanic,Unknown,0,Unknown
Nevada,2005,Male,36,Black,Unknown,Male,39,White
North Carolina,2005,Male,48,White,Not Hispanic,Unknown,0,Unknown
Louisiana,2005,Male,88,White,Unknown,Unknown,0,Unknown
Louisiana,2005,Female,45,White,Unknown,Unknown,0,Unknown
California,2005,Male,52,White,Hispanic,Male,38,White
Arkansas,2005,Female,48,White,Unknown,Male,44,White
Texas,2005,Male,22,White,Not Hispanic,Male,20,Black
Kentucky,2005,Female,43,White,Unknown,Male,29,White
Maryland,2005,Female,31,Black,Unknown,Unknown,0,Unknown
California,2005,Male,49,Black,Not Hispanic,Unknown,0,Unknown
Wyoming,2005,Male,1,White,Unknown,Male,23,White
Kentucky,2005,Male,19,Black,Unknown,Unknown,0,Unknown
Maryland,2005,Male,35,Black,Unknown,Unknown,0,Unknown
Georgia,2005,Female,32,Black,Unknown,Male,27,Black
Texas,2005,Female,51,Black,Not Hispanic,Unknown,0,Unknown
Texas,2005,Male,36,White,Not Hispanic,Male,15,Black
Nevada,2005,Male,2,White,Unknown,Male,39,White
Rhodes Island,2005,Male,14,Black,Unknown,Unknown,0,Unknown
Florida,2005,Male,31,White,Unknown,Unknown,0,Unknown
Arizona,2005,Male,25,White,Hispanic,Unknown,0,Unknown
Virginia,2005,Male,26,Black,Unknown,Male,0,Black
Iowa,2005,Female,28,White,Unknown,Male,40,Black
New Jersey,2005,Female,42,Black,Unknown,Male,46,Black
Nevada,2005,Female,71,White,Unknown,Male,45,White
Pennsylvania,2005,Male,30,Black,Not Hispanic,Unknown,0,Unknown
Texas,2005,Female,65,White,Not Hispanic,Male,69,White
California,2005,Male,19,Black,Not Hispanic,Unknown,0,Unknown
California,2005,Female,1,Black,Not Hispanic,Unknown,0,Unknown
Kansas,2005,Male,24,Black,Unknown,Female,32,Black
Missouri,2005,Male,25,Black,Not Hispanic,Male,21,Black
Indiana,2005,Male,22,Black,Unknown,Male,20,Black
California,2005,Male,24,Black,Not Hispanic,Male,34,White
New York,2005,Female,30,Black,Unknown,Unknown,0,Unknown
Wisconsin,2005,Male,21,Black,Unknown,Unknown,0,Unknown
California,2005,Male,46,Black,Not Hispanic,Male,35,White
Virginia,2005,Male,20,Black,Unknown,Unknown,0,Unknown
Louisiana,2005,Female,46,Black,Unknown,Male,0,Black
Tennessee,2005,Male,41,White,Unknown,Male,41,White
California,2005,Male,25,White,Unknown,Male,18,White
Indiana,2005,Male,53,Black,Unknown,Male,32,Black
Massachusetts,2005,Male,19,Black,Unknown,Unknown,0,Unknown
Florida,2005,Male,38,White,Unknown,Unknown,0,Unknown
Florida,2005,Male,22,White,Unknown,Male,24,White
Arizona,2005,Male,42,White,Hispanic,Male,26,White
Maryland,2005,Male,38,White,Unknown,Male,46,White
New York,2005,Male,18,Black,Unknown,Male,0,Black
Maryland,2005,Male,30,Black,Unknown,Unknown,0,Unknown
Georgia,2005,Female,42,White,Not Hispanic,Male,50,White
Ohio,2005,Male,23,Black,Unknown,Male,23,White
Arizona,2005,Male,41,Black,Not Hispanic,Male,39,White
California,2005,Male,15,White,Hispanic,Male,23,White
California,2005,Male,17,White,Hispanic,Unknown,0,Unknown
Pennsylvania,2005,Male,33,Black,Not Hispanic,Male,0,Black
Texas,2005,Female,77,White,Not Hispanic,Male,23,White
California,2005,Female,25,White,Hispanic,Male,40,White
New York,2005,Male,19,Black,Unknown,Unknown,0,Unknown
Texas,2005,Male,20,White,Hispanic,Male,18,White
Oklahoma,2005,Female,57,White,Not Hispanic,Male,21,White
Pennsylvania,2005,Female,41,White,Not Hispanic,Male,44,White
Wisconsin,2005,Female,58,White,Unknown,Male,29,White
Mississippi,2005,Male,43,White,Unknown,Male,49,White
Missouri,2005,Female,51,Black,Unknown,Male,44,Black
North Carolina,2005,Male,27,Black,Unknown,Male,21,Black
Massachusetts,2005,Male,30,White,Unknown,Male,23,White
Tennessee,2005,Male,70,Black,Unknown,Unknown,0,Unknown
California,2005,Male,26,White,Hispanic,Male,18,White
Tennessee,2005,Female,0,White,Unknown,Male,25,White
Michigan,2005,Male,21,White,Unknown,Male,20,Unknown
Illinois,2005,Male,26,Black,Unknown,Male,25,Black
Minnesota,2005,Male,51,White,Unknown,Male,44,Black
California,2005,Male,36,White,Hispanic,Male,37,White
Missouri,2005,Male,22,Black,Unknown,Unknown,0,Unknown
North Carolina,2005,Male,17,White,Hispanic,Unknown,0,Unknown
Kentucky,2005,Male,26,White,Unknown,Male,19,White
Florida,2005,Male,33,Black,Unknown,Unknown,0,Unknown
Arizona,2005,Male,16,White,Hispanic,Unknown,0,Unknown
Missouri,2005,Male,46,Black,Not Hispanic,Male,34,Black
Colorado,2005,Female,22,Black,Unknown,Male,19,Black
District of Columbia,2005,Male,24,Black,Not Hispanic,Unknown,0,Unknown
Michigan,2005,Male,18,Black,Unknown,Male,17,Black
California,2005,Male,33,Black,Not Hispanic,Male,20,Black
Mississippi,2005,Female,21,Black,Unknown,Unknown,0,Unknown
North Carolina,2005,Male,2,White,Unknown,Male,26,White
Minnesota,2005,Male,19,Native American/Alaska Native,Unknown,Male,30,Native American/Alaska Native
Pennsylvania,2005,Female,79,White,Not Hispanic,Male,49,White
Connecticut,2005,Male,19,Black,Unknown,Male,17,White
Virginia,2005,Male,47,Black,Unknown,Male,19,Black
Alabama,2005,Male,37,White,Unknown,Male,26,White
California,2005,Male,50,White,Not Hispanic,Male,32,White
Indiana,2005,Male,55,Black,Unknown,Unknown,0,Unknown
Michigan,2005,Male,24,Unknown,Unknown,Male,1,Black
Texas,2005,Male,47,White,Not Hispanic,Male,71,White
Oklahoma,2005,Female,0,White,Not Hispanic,Male,45,White
South Carolina,2005,Male,35,Black,Unknown,Unknown,0,Unknown
Arkansas,2005,Male,24,Black,Unknown,Male,24,Black
Alabama,2005,Male,44,Black,Unknown,Male,25,Black
Louisiana,2005,Female,18,Black,Unknown,Male,23,Black
Arkansas,2005,Female,19,Black,Unknown,Unknown,0,Unknown
Texas,2005,Female,99,White,Not Hispanic,Male,0,White
California,2005,Female,27,Black,Not Hispanic,Male,27,Black
North Carolina,2005,Male,30,Black,Unknown,Male,24,Black
Hawaii,2005,Male,26,Asian/Pacific Islander,Unknown,Male,22,Asian/Pacific Islander
Mississippi,2005,Female,50,White,Unknown,Male,41,White
Ohio,2005,Male,4,Unknown,Unknown,Unknown,0,Unknown
