Missouri,2005,51-60,2
Arkansas,2013,41-50,2
New York,2014,51-60,1
Arkansas,2012,11-20,2
New York,2010,11-20,8
Hawaii,2009,31-40,1
Nevada,2006,11-20,1
Texas,2009,61-70,1
Oklahoma,2014,21-30,5
Colorado,2005,31-40,3
Illinois,2006,above 90,33
Oregon,2005,31-40,2
Virginia,2009,above 90,11
Michigan,2011,31-40,9
Georgia,2012,11-20,14
Kentucky,2010,51-60,2
New Mexico,2009,above 90,2
Washington,2013,11-20,2
Massachusetts,2013,above 90,3
Oregon,2008,41-50,1
Florida,2009,41-50,9
Texas,2007,31-40,23
Georgia,2004,41-50,5
Maine,2012,71-80,1
Illinois,2005,31-40,4
District of Columbia,2010,21-30,1
Illinois,2011,21-30,8
Oklahoma,2004,11-20,2
California,2007,11-20,29
Ohio,2014,above 90,13
Montana,2006,11-20,1
New York,2013,51-60,1
New York,2013,31-40,4
West Virginia,2009,31-40,1
Kentucky,2008,41-50,1
Michigan,2009,11-20,9
Iowa,2006,41-50,1
Arkansas,2013,31-40,1
Mississippi,2009,11-20,2
California,2009,51-60,7
Massachusetts,2008,above 90,7
Indiana,2009,21-30,6
Michigan,2013,31-40,8
South Carolina,2013,21-30,9
Tennessee,2006,31-40,7
Texas,2007,51-60,6
Maryland,2008,above 90,22
Illinois,2012,41-50,1
Colorado,2007,above 90,3
Michigan,2006,31-40,11
Colorado,2007,41-50,2
Ohio,2009,51-60,1
Maryland,2008,41-50,1
Arkansas,2004,51-60,1
Vermont,2009,41-50,1
Massachusetts,2009,31-40,1
Maine,2005,21-30,1
North Dakota,2011,51-60,1
Arizona,2011,21-30,7
Oklahoma,2005,51-60,1
Texas,2005,51-60,2
Iowa,2004,11-20,1
Oklahoma,2014,11-20,3
Nevada,2009,11-20,4
Michigan,2009,above 90,31
Kansas,2005,above 90,3
Nevada,2014,21-30,1
Arkansas,2012,21-30,7
New Mexico,2006,11-20,3
New Mexico,2012,51-60,1
Alaska,2010,11-20,1
District of Columbia,2013,above 90,5
California,2011,61-70,2
Wisconsin,2014,11-20,2
Michigan,2005,0-10,1
Connecticut,2006,51-60,1
Texas,2008,61-70,1
New Mexico,2005,21-30,3
Indiana,2005,31-40,5
Missouri,2014,11-20,5
Ohio,2008,61-70,1
Nebraska,2004,21-30,2
New Jersey,2007,above 90,15
California,2013,above 90,98
Tennessee,2012,61-70,1
Kentucky,2009,11-20,3
Mississippi,2013,21-30,6
New Jersey,2013,11-20,2
Washington,2004,above 90,5
North Carolina,2005,41-50,8
Delaware,2010,11-20,2
Pennsylvania,2006,11-20,11
Virginia,2014,51-60,1
Virginia,2012,21-30,6
Virginia,2013,11-20,5
Tennessee,2007,above 90,7
Indiana,2011,41-50,5
Georgia,2007,31-40,5
Arizona,2005,21-30,12
District of Columbia,2014,21-30,2
Wisconsin,2010,21-30,8
Georgia,2011,41-50,4
Tennessee,2010,above 90,6
Wisconsin,2004,above 90,3
Pennsylvania,2004,61-70,1
Massachusetts,2009,51-60,1
West Virginia,2007,31-40,1
Missouri,2004,41-50,6
Georgia,2005,31-40,8
Indiana,2012,11-20,3
Oklahoma,2013,61-70,2
Missouri,2010,81-90,1
New Jersey,2010,11-20,4
Arizona,2004,51-60,1
Virginia,2008,21-30,16
Missouri,2005,31-40,5
New York,2012,11-20,8
Minnesota,2007,81-90,1
Louisiana,2008,above 90,13
Oregon,2005,above 90,3
Wisconsin,2006,above 90,3
District of Columbia,2004,31-40,1
West Virginia,2004,21-30,1
Nevada,2009,21-30,1
Wisconsin,2008,71-80,1
Alaska,2006,above 90,3
Tennessee,2006,61-70,1
Delaware,2005,31-40,2
Rhodes Island,2011,above 90,1
Colorado,2007,21-30,2
West Virginia,2005,31-40,1
Michigan,2012,21-30,14
Indiana,2004,21-30,4
Maryland,2011,above 90,19
Utah,2013,51-60,2
Washington,2009,above 90,3
California,2007,21-30,45
Mississippi,2006,21-30,8
New Mexico,2006,21-30,10
Indiana,2004,61-70,2
South Carolina,2007,11-20,7
Idaho,2005,31-40,1
Pennsylvania,2011,51-60,5
Pennsylvania,2005,above 90,37
Hawaii,2014,above 90,1
Louisiana,2014,21-30,9
New Jersey,2009,61-70,1
Georgia,2008,41-50,2
Iowa,2008,21-30,1
Pennsylvania,2007,above 90,29
New York,2004,31-40,6
Ohio,2011,21-30,10
Indiana,2011,above 90,10
Ohio,2012,51-60,1
Oregon,2014,11-20,1
South Carolina,2011,above 90,4
South Carolina,2009,above 90,3
North Carolina,2007,11-20,6
Iowa,2005,31-40,1
Oregon,2005,51-60,1
Arkansas,2004,41-50,5
Washington,2013,41-50,1
New Jersey,2005,11-20,3
Idaho,2013,above 90,1
Washington,2013,21-30,9
Wisconsin,2008,51-60,2
Montana,2013,21-30,1
Indiana,2011,31-40,4
Michigan,2008,51-60,1
Virginia,2014,above 90,7
North Carolina,2006,61-70,1
Minnesota,2008,41-50,2
Rhodes Island,2005,41-50,1
Utah,2006,41-50,1
Nevada,2008,above 90,9
South Dakota,2014,31-40,2
North Carolina,2012,21-30,16
California,2011,above 90,72
Alabama,2010,61-70,1
Michigan,2014,71-80,1
District of Columbia,2009,above 90,9
West Virginia,2012,41-50,3
Mississippi,2008,31-40,4
Virginia,2014,41-50,3
California,2010,71-80,1
Arkansas,2005,41-50,1
Michigan,2010,11-20,12
Wyoming,2014,11-20,1
Colorado,2006,41-50,3
Oklahoma,2014,above 90,1
Mississippi,2012,11-20,3
District of Columbia,2013,31-40,2
Florida,2013,21-30,22
West Virginia,2006,61-70,1
Louisiana,2013,21-30,9
Tennessee,2004,51-60,1
Nebraska,2010,41-50,1
Missouri,2004,21-30,10
Hawaii,2006,21-30,1
New Jersey,2007,31-40,2
Washington,2009,51-60,1
South Carolina,2006,71-80,1
Arizona,2011,11-20,3
Washington,2005,21-30,10
New York,2011,31-40,6
Virginia,2012,61-70,1
Michigan,2011,41-50,5
South Dakota,2006,above 90,1
Ohio,2005,21-30,14
Oklahoma,2007,61-70,1
Connecticut,2008,above 90,5
Ohio,2011,41-50,3
